"DateTime","NIFTY 50"
"2010-08-25 00:00:00",5462.35
"2010-08-26 00:00:00",5477.9
"2010-08-27 00:00:00",5408.7
"2010-08-30 00:00:00",5415.45
"2010-08-31 00:00:00",5402.4
"2010-09-01 00:00:00",5471.85
"2010-09-02 00:00:00",5486.15
"2010-09-03 00:00:00",5479.4
"2010-09-06 00:00:00",5576.95
"2010-09-07 00:00:00",5604
"2010-09-08 00:00:00",5607.85
"2010-09-09 00:00:00",5640.05
"2010-09-13 00:00:00",5760
"2010-09-14 00:00:00",5795.55
"2010-09-15 00:00:00",5860.95
"2010-09-16 00:00:00",5828.7
"2010-09-17 00:00:00",5884.95
"2010-09-20 00:00:00",5980.45
"2010-09-21 00:00:00",6009.05
"2010-09-22 00:00:00",5991
"2010-09-23 00:00:00",5959.55
"2010-09-24 00:00:00",6018.3
"2010-09-27 00:00:00",6035.65
"2010-09-28 00:00:00",6029.5
"2010-09-29 00:00:00",5991.3
"2010-09-30 00:00:00",6029.95
"2010-10-01 00:00:00",6143.4
"2010-10-04 00:00:00",6159.45
"2010-10-05 00:00:00",6145.8
"2010-10-06 00:00:00",6186.45
"2010-10-07 00:00:00",6120.3
"2010-10-08 00:00:00",6103.45
"2010-10-11 00:00:00",6135.85
"2010-10-12 00:00:00",6090.9
"2010-10-13 00:00:00",6233.9
"2010-10-14 00:00:00",6177.35
"2010-10-15 00:00:00",6062.65
"2010-10-18 00:00:00",6075.95
"2010-10-19 00:00:00",6027.3
"2010-10-20 00:00:00",5982.1
"2010-10-21 00:00:00",6101.5
"2010-10-22 00:00:00",6066.05
"2010-10-25 00:00:00",6105.8
"2010-10-26 00:00:00",6082
"2010-10-27 00:00:00",6012.65
"2010-10-28 00:00:00",5987.7
"2010-10-29 00:00:00",6017.7
"2010-11-01 00:00:00",6117.55
"2010-11-02 00:00:00",6119
"2010-11-03 00:00:00",6160.5
"2010-11-04 00:00:00",6281.8
"2010-11-05 00:00:00",6312.45
"2010-11-08 00:00:00",6273.2
"2010-11-09 00:00:00",6301.55
"2010-11-10 00:00:00",6275.7
"2010-11-11 00:00:00",6194.25
"2010-11-12 00:00:00",6071.65
"2010-11-15 00:00:00",6121.6
"2010-11-16 00:00:00",5988.7
"2010-11-18 00:00:00",5998.8
"2010-11-19 00:00:00",5890.3
"2010-11-22 00:00:00",6010
"2010-11-23 00:00:00",5934.75
"2010-11-24 00:00:00",5865.75
"2010-11-25 00:00:00",5799.75
"2010-11-26 00:00:00",5751.95
"2010-11-29 00:00:00",5830
"2010-11-30 00:00:00",5862.7
"2010-12-01 00:00:00",5960.9
"2010-12-02 00:00:00",6011.7
"2010-12-03 00:00:00",5992.8
"2010-12-06 00:00:00",5992.25
"2010-12-07 00:00:00",5976.55
"2010-12-08 00:00:00",5903.7
"2010-12-09 00:00:00",5766.5
"2010-12-10 00:00:00",5857.35
"2010-12-13 00:00:00",5907.65
"2010-12-14 00:00:00",5944.1
"2010-12-15 00:00:00",5892.3
"2010-12-16 00:00:00",5948.75
"2010-12-20 00:00:00",5947.05
"2010-12-21 00:00:00",6000.65
"2010-12-22 00:00:00",5984.4
"2010-12-23 00:00:00",5980
"2010-12-24 00:00:00",6011.6
"2010-12-27 00:00:00",5998.1
"2010-12-28 00:00:00",5996
"2010-12-29 00:00:00",6060.35
"2010-12-30 00:00:00",6101.85
"2010-12-31 00:00:00",6134.5
"2011-01-03 00:00:00",6157.6
"2011-01-04 00:00:00",6146.35
"2011-01-05 00:00:00",6079.8
"2011-01-06 00:00:00",6048.25
"2011-01-07 00:00:00",5904.6
"2011-01-10 00:00:00",5762.85
"2011-01-11 00:00:00",5754.1
"2011-01-12 00:00:00",5863.25
"2011-01-13 00:00:00",5751.9
"2011-01-14 00:00:00",5654.55
"2011-01-17 00:00:00",5654.75
"2011-01-18 00:00:00",5724.05
"2011-01-19 00:00:00",5691.05
"2011-01-20 00:00:00",5711.6
"2011-01-21 00:00:00",5696.5
"2011-01-24 00:00:00",5743.25
"2011-01-25 00:00:00",5687.4
"2011-01-27 00:00:00",5604.3
"2011-01-28 00:00:00",5512.15
"2011-01-31 00:00:00",5505.9
"2011-02-01 00:00:00",5417.2
"2011-02-02 00:00:00",5432
"2011-02-03 00:00:00",5526.75
"2011-02-04 00:00:00",5395.75
"2011-02-07 00:00:00",5396
"2011-02-08 00:00:00",5312.55
"2011-02-09 00:00:00",5253.55
"2011-02-10 00:00:00",5225.8
"2011-02-11 00:00:00",5310
"2011-02-14 00:00:00",5456
"2011-02-15 00:00:00",5481
"2011-02-16 00:00:00",5481.7
"2011-02-17 00:00:00",5546.45
"2011-02-18 00:00:00",5458.95
"2011-02-21 00:00:00",5518.6
"2011-02-22 00:00:00",5469.2
"2011-02-23 00:00:00",5437.35
"2011-02-24 00:00:00",5262.7
"2011-02-25 00:00:00",5303.55
"2011-02-28 00:00:00",5333.25
"2011-03-01 00:00:00",5522.3
"2011-03-03 00:00:00",5536.2
"2011-03-04 00:00:00",5538.75
"2011-03-07 00:00:00",5463.15
"2011-03-08 00:00:00",5520.8
"2011-03-09 00:00:00",5531
"2011-03-10 00:00:00",5494.4
"2011-03-11 00:00:00",5445.45
"2011-03-14 00:00:00",5531.5
"2011-03-15 00:00:00",5449.65
"2011-03-16 00:00:00",5511.15
"2011-03-17 00:00:00",5446.65
"2011-03-18 00:00:00",5373.7
"2011-03-21 00:00:00",5364.75
"2011-03-22 00:00:00",5413.85
"2011-03-23 00:00:00",5480.25
"2011-03-24 00:00:00",5522.4
"2011-03-25 00:00:00",5654.25
"2011-03-28 00:00:00",5687.25
"2011-03-29 00:00:00",5736.35
"2011-03-30 00:00:00",5787.65
"2011-03-31 00:00:00",5833.75
"2011-04-01 00:00:00",5826.05
"2011-04-04 00:00:00",5908.45
"2011-04-05 00:00:00",5910.05
"2011-04-06 00:00:00",5891.75
"2011-04-07 00:00:00",5885.7
"2011-04-08 00:00:00",5842
"2011-04-11 00:00:00",5785.7
"2011-04-13 00:00:00",5911.5
"2011-04-15 00:00:00",5824.55
"2011-04-18 00:00:00",5729.1
"2011-04-19 00:00:00",5740.75
"2011-04-20 00:00:00",5851.65
"2011-04-21 00:00:00",5884.7
"2011-04-25 00:00:00",5874.5
"2011-04-26 00:00:00",5868.4
"2011-04-27 00:00:00",5833.9
"2011-04-28 00:00:00",5785.45
"2011-04-29 00:00:00",5749.5
"2011-05-02 00:00:00",5701.3
"2011-05-03 00:00:00",5565.25
"2011-05-04 00:00:00",5537.15
"2011-05-05 00:00:00",5459.85
"2011-05-06 00:00:00",5551.45
"2011-05-09 00:00:00",5551.1
"2011-05-10 00:00:00",5541.25
"2011-05-11 00:00:00",5565.05
"2011-05-12 00:00:00",5486.15
"2011-05-13 00:00:00",5544.75
"2011-05-16 00:00:00",5499
"2011-05-17 00:00:00",5438.95
"2011-05-18 00:00:00",5420.6
"2011-05-19 00:00:00",5428.1
"2011-05-20 00:00:00",5486.35
"2011-05-23 00:00:00",5386.55
"2011-05-24 00:00:00",5394.85
"2011-05-25 00:00:00",5348.95
"2011-05-26 00:00:00",5412.35
"2011-05-27 00:00:00",5476.1
"2011-05-30 00:00:00",5473.1
"2011-05-31 00:00:00",5560.15
"2011-06-01 00:00:00",5592
"2011-06-02 00:00:00",5550.35
"2011-06-03 00:00:00",5516.75
"2011-06-06 00:00:00",5532.05
"2011-06-07 00:00:00",5556.15
"2011-06-08 00:00:00",5526.85
"2011-06-09 00:00:00",5521.05
"2011-06-10 00:00:00",5485.8
"2011-06-13 00:00:00",5482.8
"2011-06-14 00:00:00",5500.5
"2011-06-15 00:00:00",5447.5
"2011-06-16 00:00:00",5396.75
"2011-06-17 00:00:00",5366.4
"2011-06-20 00:00:00",5257.9
"2011-06-21 00:00:00",5275.85
"2011-06-22 00:00:00",5278.3
"2011-06-23 00:00:00",5320
"2011-06-24 00:00:00",5471.25
"2011-06-27 00:00:00",5526.6
"2011-06-28 00:00:00",5545.3
"2011-06-29 00:00:00",5600.45
"2011-06-30 00:00:00",5647.4
"2011-07-01 00:00:00",5627.2
"2011-07-04 00:00:00",5650.5
"2011-07-05 00:00:00",5632.1
"2011-07-06 00:00:00",5625.45
"2011-07-07 00:00:00",5728.95
"2011-07-08 00:00:00",5660.65
"2011-07-11 00:00:00",5616.1
"2011-07-12 00:00:00",5526.15
"2011-07-13 00:00:00",5585.45
"2011-07-14 00:00:00",5599.8
"2011-07-15 00:00:00",5581.1
"2011-07-18 00:00:00",5567.05
"2011-07-19 00:00:00",5613.55
"2011-07-20 00:00:00",5567.05
"2011-07-21 00:00:00",5541.6
"2011-07-22 00:00:00",5633.95
"2011-07-25 00:00:00",5680.3
"2011-07-26 00:00:00",5574.85
"2011-07-27 00:00:00",5546.8
"2011-07-28 00:00:00",5487.75
"2011-07-29 00:00:00",5482
"2011-08-01 00:00:00",5516.8
"2011-08-02 00:00:00",5456.55
"2011-08-03 00:00:00",5404.8
"2011-08-04 00:00:00",5331.8
"2011-08-05 00:00:00",5211.25
"2011-08-08 00:00:00",5118.5
"2011-08-09 00:00:00",5072.85
"2011-08-10 00:00:00",5161
"2011-08-11 00:00:00",5138.3
"2011-08-12 00:00:00",5072.95
"2011-08-16 00:00:00",5035.8
"2011-08-17 00:00:00",5056.6
"2011-08-18 00:00:00",4944.15
"2011-08-19 00:00:00",4845.65
"2011-08-22 00:00:00",4898.8
"2011-08-23 00:00:00",4948.9
"2011-08-24 00:00:00",4888.9
"2011-08-25 00:00:00",4839.6
"2011-08-26 00:00:00",4747.8
"2011-08-29 00:00:00",4919.6
"2011-08-30 00:00:00",5001
"2011-09-02 00:00:00",5040
"2011-09-05 00:00:00",5017.2
"2011-09-06 00:00:00",5064.3
"2011-09-07 00:00:00",5124.65
"2011-09-08 00:00:00",5153.25
"2011-09-09 00:00:00",5059.45
"2011-09-12 00:00:00",4946.8
"2011-09-13 00:00:00",4940.95
"2011-09-14 00:00:00",5012.55
"2011-09-15 00:00:00",5075.7
"2011-09-16 00:00:00",5084.25
"2011-09-19 00:00:00",5031.95
"2011-09-20 00:00:00",5140.2
"2011-09-21 00:00:00",5133.25
"2011-09-22 00:00:00",4923.65
"2011-09-23 00:00:00",4867.75
"2011-09-26 00:00:00",4835.4
"2011-09-27 00:00:00",4971.25
"2011-09-28 00:00:00",4945.9
"2011-09-29 00:00:00",5015.45
"2011-09-30 00:00:00",4943.25
"2011-10-03 00:00:00",4849.5
"2011-10-04 00:00:00",4772.15
"2011-10-05 00:00:00",4751.3
"2011-10-07 00:00:00",4888.05
"2011-10-10 00:00:00",4979.6
"2011-10-11 00:00:00",4974.35
"2011-10-12 00:00:00",5099.4
"2011-10-13 00:00:00",5077.85
"2011-10-14 00:00:00",5132.3
"2011-10-17 00:00:00",5118.25
"2011-10-18 00:00:00",5037.5
"2011-10-19 00:00:00",5139.15
"2011-10-20 00:00:00",5091.9
"2011-10-21 00:00:00",5049.95
"2011-10-24 00:00:00",5098.35
"2011-10-25 00:00:00",5191.6
"2011-10-26 00:00:00",5201.8
"2011-10-28 00:00:00",5360.7
"2011-10-31 00:00:00",5326.6
"2011-11-01 00:00:00",5257.95
"2011-11-02 00:00:00",5258.45
"2011-11-03 00:00:00",5265.75
"2011-11-04 00:00:00",5284.2
"2011-11-08 00:00:00",5289.35
"2011-11-09 00:00:00",5221.05
"2011-11-11 00:00:00",5168.85
"2011-11-14 00:00:00",5148.35
"2011-11-15 00:00:00",5068.5
"2011-11-16 00:00:00",5030.45
"2011-11-17 00:00:00",4934.75
"2011-11-18 00:00:00",4905.8
"2011-11-21 00:00:00",4778.35
"2011-11-22 00:00:00",4812.35
"2011-11-23 00:00:00",4706.45
"2011-11-24 00:00:00",4756.45
"2011-11-25 00:00:00",4710.05
"2011-11-28 00:00:00",4851.3
"2011-11-29 00:00:00",4805.1
"2011-11-30 00:00:00",4832.05
"2011-12-01 00:00:00",4936.85
"2011-12-02 00:00:00",5050.15
"2011-12-05 00:00:00",5039.15
"2011-12-07 00:00:00",5062.6
"2011-12-08 00:00:00",4943.65
"2011-12-09 00:00:00",4866.7
"2011-12-12 00:00:00",4764.6
"2011-12-13 00:00:00",4800.6
"2011-12-14 00:00:00",4763.25
"2011-12-15 00:00:00",4746.35
"2011-12-16 00:00:00",4651.6
"2011-12-19 00:00:00",4613.1
"2011-12-20 00:00:00",4544.2
"2011-12-21 00:00:00",4693.15
"2011-12-22 00:00:00",4733.85
"2011-12-23 00:00:00",4714
"2011-12-26 00:00:00",4779
"2011-12-27 00:00:00",4750.5
"2011-12-28 00:00:00",4705.8
"2011-12-29 00:00:00",4646.25
"2011-12-30 00:00:00",4624.3
"2012-01-02 00:00:00",4636.75
"2012-01-03 00:00:00",4765.3
"2012-01-04 00:00:00",4749.65
"2012-01-05 00:00:00",4749.95
"2012-01-06 00:00:00",4754.1
"2012-01-07 00:00:00",4746.9
"2012-01-09 00:00:00",4742.8
"2012-01-10 00:00:00",4849.55
"2012-01-11 00:00:00",4860.95
"2012-01-12 00:00:00",4831.25
"2012-01-13 00:00:00",4866
"2012-01-16 00:00:00",4873.9
"2012-01-17 00:00:00",4967.3
"2012-01-18 00:00:00",4955.8
"2012-01-19 00:00:00",5018.4
"2012-01-20 00:00:00",5048.6
"2012-01-23 00:00:00",5046.25
"2012-01-24 00:00:00",5127.35
"2012-01-25 00:00:00",5158.3
"2012-01-27 00:00:00",5204.7
"2012-01-30 00:00:00",5087.3
"2012-01-31 00:00:00",5199.25
"2012-02-01 00:00:00",5235.7
"2012-02-02 00:00:00",5269.9
"2012-02-03 00:00:00",5325.85
"2012-02-06 00:00:00",5361.65
"2012-02-07 00:00:00",5335.15
"2012-02-08 00:00:00",5368.15
"2012-02-09 00:00:00",5412.35
"2012-02-10 00:00:00",5381.6
"2012-02-13 00:00:00",5390.2
"2012-02-14 00:00:00",5416.05
"2012-02-15 00:00:00",5531.95
"2012-02-16 00:00:00",5521.95
"2012-02-17 00:00:00",5564.3
"2012-02-21 00:00:00",5607.15
"2012-02-22 00:00:00",5505.35
"2012-02-23 00:00:00",5483.3
"2012-02-24 00:00:00",5429.3
"2012-02-27 00:00:00",5281.2
"2012-02-28 00:00:00",5375.5
"2012-02-29 00:00:00",5385.2
"2012-03-01 00:00:00",5339.75
"2012-03-02 00:00:00",5359.35
"2012-03-03 00:00:00",5359.4
"2012-03-05 00:00:00",5280.35
"2012-03-06 00:00:00",5222.4
"2012-03-07 00:00:00",5220.45
"2012-03-09 00:00:00",5333.55
"2012-03-12 00:00:00",5359.55
"2012-03-13 00:00:00",5429.5
"2012-03-14 00:00:00",5463.9
"2012-03-15 00:00:00",5380.5
"2012-03-16 00:00:00",5317.9
"2012-03-19 00:00:00",5257.05
"2012-03-20 00:00:00",5274.85
"2012-03-21 00:00:00",5364.95
"2012-03-22 00:00:00",5228.45
"2012-03-23 00:00:00",5278.2
"2012-03-26 00:00:00",5184.25
"2012-03-27 00:00:00",5243.15
"2012-03-28 00:00:00",5194.75
"2012-03-29 00:00:00",5178.85
"2012-03-30 00:00:00",5295.55
"2012-04-02 00:00:00",5317.9
"2012-04-03 00:00:00",5358.5
"2012-04-04 00:00:00",5322.9
"2012-04-09 00:00:00",5234.4
"2012-04-10 00:00:00",5243.6
"2012-04-11 00:00:00",5226.85
"2012-04-12 00:00:00",5276.85
"2012-04-13 00:00:00",5207.45
"2012-04-16 00:00:00",5226.2
"2012-04-17 00:00:00",5289.7
"2012-04-18 00:00:00",5300
"2012-04-19 00:00:00",5332.4
"2012-04-20 00:00:00",5290.85
"2012-04-23 00:00:00",5200.6
"2012-04-24 00:00:00",5222.65
"2012-04-25 00:00:00",5202
"2012-04-26 00:00:00",5189
"2012-04-27 00:00:00",5190.6
"2012-04-28 00:00:00",5209
"2012-04-30 00:00:00",5248.15
"2012-05-02 00:00:00",5239.15
"2012-05-03 00:00:00",5188.4
"2012-05-04 00:00:00",5086.85
"2012-05-07 00:00:00",5114.15
"2012-05-08 00:00:00",4999.95
"2012-05-09 00:00:00",4974.8
"2012-05-10 00:00:00",4965.7
"2012-05-11 00:00:00",4928.9
"2012-05-14 00:00:00",4907.8
"2012-05-15 00:00:00",4942.8
"2012-05-16 00:00:00",4858.25
"2012-05-17 00:00:00",4870.2
"2012-05-18 00:00:00",4891.45
"2012-05-21 00:00:00",4906.05
"2012-05-22 00:00:00",4860.5
"2012-05-23 00:00:00",4835.65
"2012-05-24 00:00:00",4921.4
"2012-05-25 00:00:00",4920.4
"2012-05-28 00:00:00",4985.65
"2012-05-29 00:00:00",4990.1
"2012-05-30 00:00:00",4950.75
"2012-05-31 00:00:00",4924.25
"2012-06-01 00:00:00",4841.6
"2012-06-04 00:00:00",4848.15
"2012-06-05 00:00:00",4863.3
"2012-06-06 00:00:00",4997.1
"2012-06-07 00:00:00",5049.65
"2012-06-08 00:00:00",5068.35
"2012-06-11 00:00:00",5054.1
"2012-06-12 00:00:00",5115.9
"2012-06-13 00:00:00",5121.45
"2012-06-14 00:00:00",5054.75
"2012-06-15 00:00:00",5139.05
"2012-06-18 00:00:00",5064.25
"2012-06-19 00:00:00",5103.85
"2012-06-20 00:00:00",5120.55
"2012-06-21 00:00:00",5165
"2012-06-22 00:00:00",5146.05
"2012-06-25 00:00:00",5114.65
"2012-06-26 00:00:00",5120.8
"2012-06-27 00:00:00",5141.9
"2012-06-28 00:00:00",5149.15
"2012-06-29 00:00:00",5278.9
"2012-07-02 00:00:00",5278.6
"2012-07-03 00:00:00",5287.95
"2012-07-04 00:00:00",5302.55
"2012-07-05 00:00:00",5327.3
"2012-07-06 00:00:00",5316.95
"2012-07-09 00:00:00",5275.15
"2012-07-10 00:00:00",5345.35
"2012-07-11 00:00:00",5306.3
"2012-07-12 00:00:00",5235.25
"2012-07-13 00:00:00",5227.25
"2012-07-16 00:00:00",5197.25
"2012-07-17 00:00:00",5192.85
"2012-07-18 00:00:00",5216.3
"2012-07-19 00:00:00",5242.7
"2012-07-20 00:00:00",5205.1
"2012-07-23 00:00:00",5117.95
"2012-07-24 00:00:00",5128.2
"2012-07-25 00:00:00",5109.6
"2012-07-26 00:00:00",5043
"2012-07-27 00:00:00",5099.85
"2012-07-30 00:00:00",5199.8
"2012-07-31 00:00:00",5229
"2012-08-01 00:00:00",5240.5
"2012-08-02 00:00:00",5227.75
"2012-08-03 00:00:00",5215.7
"2012-08-06 00:00:00",5282.55
"2012-08-07 00:00:00",5336.7
"2012-08-08 00:00:00",5338
"2012-08-09 00:00:00",5322.95
"2012-08-10 00:00:00",5320.4
"2012-08-13 00:00:00",5347.9
"2012-08-14 00:00:00",5380.35
"2012-08-16 00:00:00",5362.95
"2012-08-17 00:00:00",5366.3
"2012-08-21 00:00:00",5421
"2012-08-22 00:00:00",5412.85
"2012-08-23 00:00:00",5415.35
"2012-08-24 00:00:00",5386.7
"2012-08-27 00:00:00",5350.25
"2012-08-28 00:00:00",5334.6
"2012-08-29 00:00:00",5287.8
"2012-08-30 00:00:00",5315.05
"2012-08-31 00:00:00",5258.5
"2012-09-03 00:00:00",5253.75
"2012-09-04 00:00:00",5274
"2012-09-05 00:00:00",5225.7
"2012-09-06 00:00:00",5238.4
"2012-09-07 00:00:00",5342.1
"2012-09-08 00:00:00",5358.7
"2012-09-10 00:00:00",5363.45
"2012-09-11 00:00:00",5390
"2012-09-12 00:00:00",5431
"2012-09-13 00:00:00",5435.35
"2012-09-14 00:00:00",5577.65
"2012-09-17 00:00:00",5610
"2012-09-18 00:00:00",5600.05
"2012-09-20 00:00:00",5554.25
"2012-09-21 00:00:00",5691.15
"2012-09-24 00:00:00",5669.6
"2012-09-25 00:00:00",5673.9
"2012-09-26 00:00:00",5663.45
"2012-09-27 00:00:00",5649.5
"2012-09-28 00:00:00",5703.3
"2012-10-01 00:00:00",5718.8
"2012-10-03 00:00:00",5731.25
"2012-10-04 00:00:00",5787.6
"2012-10-05 00:00:00",5746.95
"2012-10-08 00:00:00",5676
"2012-10-09 00:00:00",5704.6
"2012-10-10 00:00:00",5652.15
"2012-10-11 00:00:00",5708.05
"2012-10-12 00:00:00",5676.05
"2012-10-15 00:00:00",5687.25
"2012-10-16 00:00:00",5648
"2012-10-17 00:00:00",5660.25
"2012-10-18 00:00:00",5718.7
"2012-10-19 00:00:00",5684.25
"2012-10-22 00:00:00",5717.15
"2012-10-23 00:00:00",5691.4
"2012-10-25 00:00:00",5705.3
"2012-10-26 00:00:00",5664.3
"2012-10-29 00:00:00",5665.6
"2012-10-30 00:00:00",5597.9
"2012-10-31 00:00:00",5619.7
"2012-11-01 00:00:00",5645.05
"2012-11-02 00:00:00",5697.7
"2012-11-05 00:00:00",5704.2
"2012-11-06 00:00:00",5724.4
"2012-11-07 00:00:00",5760.1
"2012-11-08 00:00:00",5738.75
"2012-11-09 00:00:00",5686.25
"2012-11-12 00:00:00",5683.7
"2012-11-13 00:00:00",5666.95
"2012-11-15 00:00:00",5631
"2012-11-16 00:00:00",5574.05
"2012-11-19 00:00:00",5571.4
"2012-11-20 00:00:00",5571.55
"2012-11-21 00:00:00",5614.8
"2012-11-22 00:00:00",5627.75
"2012-11-23 00:00:00",5626.6
"2012-11-26 00:00:00",5635.9
"2012-11-27 00:00:00",5727.45
"2012-11-29 00:00:00",5825
"2012-11-30 00:00:00",5879.85
"2012-12-03 00:00:00",5870.95
"2012-12-04 00:00:00",5889.25
"2012-12-05 00:00:00",5900.5
"2012-12-06 00:00:00",5930.9
"2012-12-07 00:00:00",5907.4
"2012-12-10 00:00:00",5908.9
"2012-12-11 00:00:00",5898.8
"2012-12-12 00:00:00",5888
"2012-12-13 00:00:00",5851.5
"2012-12-14 00:00:00",5879.6
"2012-12-17 00:00:00",5857.9
"2012-12-18 00:00:00",5896.8
"2012-12-19 00:00:00",5929.6
"2012-12-20 00:00:00",5916.4
"2012-12-21 00:00:00",5847.7
"2012-12-24 00:00:00",5855.75
"2012-12-26 00:00:00",5905.6
"2012-12-27 00:00:00",5870.1
"2012-12-28 00:00:00",5908.35
"2012-12-31 00:00:00",5905.1
"2013-01-01 00:00:00",5950.85
"2013-01-02 00:00:00",5993.25
"2013-01-03 00:00:00",6009.5
"2013-01-04 00:00:00",6016.15
"2013-01-07 00:00:00",5988.4
"2013-01-08 00:00:00",6001.7
"2013-01-09 00:00:00",5971.5
"2013-01-10 00:00:00",5968.65
"2013-01-11 00:00:00",5951.3
"2013-01-14 00:00:00",6024.05
"2013-01-15 00:00:00",6056.6
"2013-01-16 00:00:00",6001.85
"2013-01-17 00:00:00",6039.2
"2013-01-18 00:00:00",6064.4
"2013-01-21 00:00:00",6082.3
"2013-01-22 00:00:00",6048.5
"2013-01-23 00:00:00",6054.3
"2013-01-24 00:00:00",6019.35
"2013-01-25 00:00:00",6074.65
"2013-01-28 00:00:00",6074.8
"2013-01-29 00:00:00",6049.9
"2013-01-30 00:00:00",6055.75
"2013-01-31 00:00:00",6034.75
"2013-02-01 00:00:00",5998.9
"2013-02-04 00:00:00",5987.25
"2013-02-05 00:00:00",5956.9
"2013-02-06 00:00:00",5959.2
"2013-02-07 00:00:00",5938.8
"2013-02-08 00:00:00",5903.5
"2013-02-11 00:00:00",5897.85
"2013-02-12 00:00:00",5922.5
"2013-02-13 00:00:00",5932.95
"2013-02-14 00:00:00",5896.95
"2013-02-15 00:00:00",5887.4
"2013-02-18 00:00:00",5898.2
"2013-02-19 00:00:00",5939.7
"2013-02-20 00:00:00",5943.05
"2013-02-21 00:00:00",5852.25
"2013-02-22 00:00:00",5850.3
"2013-02-25 00:00:00",5854.75
"2013-02-26 00:00:00",5761.35
"2013-02-27 00:00:00",5796.9
"2013-02-28 00:00:00",5693.05
"2013-03-01 00:00:00",5719.7
"2013-03-04 00:00:00",5698.5
"2013-03-05 00:00:00",5784.25
"2013-03-06 00:00:00",5818.6
"2013-03-07 00:00:00",5863.3
"2013-03-08 00:00:00",5945.7
"2013-03-11 00:00:00",5942.35
"2013-03-12 00:00:00",5914.1
"2013-03-13 00:00:00",5851.2
"2013-03-14 00:00:00",5908.95
"2013-03-15 00:00:00",5872.6
"2013-03-18 00:00:00",5835.25
"2013-03-19 00:00:00",5745.95
"2013-03-20 00:00:00",5694.4
"2013-03-21 00:00:00",5658.75
"2013-03-22 00:00:00",5651.35
"2013-03-25 00:00:00",5633.85
"2013-03-26 00:00:00",5641.6
"2013-03-28 00:00:00",5682.55
"2013-04-01 00:00:00",5704.4
"2013-04-02 00:00:00",5748.1
"2013-04-03 00:00:00",5672.9
"2013-04-04 00:00:00",5574.75
"2013-04-05 00:00:00",5553.25
"2013-04-08 00:00:00",5542.95
"2013-04-09 00:00:00",5495.1
"2013-04-10 00:00:00",5558.7
"2013-04-11 00:00:00",5594
"2013-04-12 00:00:00",5528.55
"2013-04-15 00:00:00",5568.4
"2013-04-16 00:00:00",5688.95
"2013-04-17 00:00:00",5688.7
"2013-04-18 00:00:00",5783.1
"2013-04-22 00:00:00",5834.4
"2013-04-23 00:00:00",5836.9
"2013-04-25 00:00:00",5916.3
"2013-04-26 00:00:00",5871.45
"2013-04-29 00:00:00",5904.1
"2013-04-30 00:00:00",5930.2
"2013-05-02 00:00:00",5999.35
"2013-05-03 00:00:00",5944
"2013-05-06 00:00:00",5971.05
"2013-05-07 00:00:00",6043.55
"2013-05-08 00:00:00",6069.3
"2013-05-09 00:00:00",6050.15
"2013-05-10 00:00:00",6094.75
"2013-05-11 00:00:00",6107.25
"2013-05-13 00:00:00",5980.45
"2013-05-14 00:00:00",5995.4
"2013-05-15 00:00:00",6146.75
"2013-05-16 00:00:00",6169.9
"2013-05-17 00:00:00",6187.3
"2013-05-20 00:00:00",6156.9
"2013-05-21 00:00:00",6114.1
"2013-05-22 00:00:00",6094.5
"2013-05-23 00:00:00",5967.05
"2013-05-24 00:00:00",5983.55
"2013-05-27 00:00:00",6083.15
"2013-05-28 00:00:00",6111.25
"2013-05-29 00:00:00",6104.3
"2013-05-30 00:00:00",6124.05
"2013-05-31 00:00:00",5985.95
"2013-06-03 00:00:00",5939.3
"2013-06-04 00:00:00",5919.45
"2013-06-05 00:00:00",5923.85
"2013-06-06 00:00:00",5921.4
"2013-06-07 00:00:00",5881
"2013-06-10 00:00:00",5878
"2013-06-11 00:00:00",5788.8
"2013-06-12 00:00:00",5760.2
"2013-06-13 00:00:00",5699.1
"2013-06-14 00:00:00",5808.4
"2013-06-17 00:00:00",5850.05
"2013-06-18 00:00:00",5813.6
"2013-06-19 00:00:00",5822.25
"2013-06-20 00:00:00",5655.9
"2013-06-21 00:00:00",5667.65
"2013-06-24 00:00:00",5590.25
"2013-06-25 00:00:00",5609.1
"2013-06-26 00:00:00",5588.7
"2013-06-27 00:00:00",5682.35
"2013-06-28 00:00:00",5842.2
"2013-07-01 00:00:00",5898.85
"2013-07-02 00:00:00",5857.55
"2013-07-03 00:00:00",5770.9
"2013-07-04 00:00:00",5836.95
"2013-07-05 00:00:00",5867.9
"2013-07-08 00:00:00",5811.55
"2013-07-09 00:00:00",5859
"2013-07-10 00:00:00",5816.7
"2013-07-11 00:00:00",5935.1
"2013-07-12 00:00:00",6009
"2013-07-15 00:00:00",6030.8
"2013-07-16 00:00:00",5955.25
"2013-07-17 00:00:00",5973.3
"2013-07-18 00:00:00",6038.05
"2013-07-19 00:00:00",6029.2
"2013-07-22 00:00:00",6031.8
"2013-07-23 00:00:00",6077.8
"2013-07-24 00:00:00",5990.5
"2013-07-25 00:00:00",5907.5
"2013-07-26 00:00:00",5886.2
"2013-07-29 00:00:00",5831.65
"2013-07-30 00:00:00",5755.05
"2013-07-31 00:00:00",5742
"2013-08-01 00:00:00",5727.85
"2013-08-02 00:00:00",5677.9
"2013-08-05 00:00:00",5685.4
"2013-08-06 00:00:00",5542.25
"2013-08-07 00:00:00",5519.1
